scenario,Simulation,totalInfections_1,totalInfections_2,totalInfections_3,totalInfections_4,totalInfections_5,totalInfections_6,totalInfections_7,totalInfections_8,totalInfections_9,totalInfections_10,totalInfections_11,totalInfections_12,totalInfections_13,totalInfections_14,totalInfections_15,totalInfections_16,totalFirstInfections_1,totalFirstInfections_2,totalFirstInfections_3,totalFirstInfections_4,totalFirstInfections_5,totalFirstInfections_6,totalFirstInfections_7,totalFirstInfections_8,totalFirstInfections_9,totalFirstInfections_10,totalFirstInfections_11,totalFirstInfections_12,totalFirstInfections_13,totalFirstInfections_14,totalFirstInfections_15,totalFirstInfections_16,totalAdmissions_1,totalAdmissions_2,totalAdmissions_3,totalAdmissions_4,totalAdmissions_5,totalAdmissions_6,totalAdmissions_7,totalAdmissions_8,totalAdmissions_9,totalAdmissions_10,totalAdmissions_11,totalAdmissions_12,totalAdmissions_13,totalAdmissions_14,totalAdmissions_15,totalAdmissions_16,totalDeaths_1,totalDeaths_2,totalDeaths_3,totalDeaths_4,totalDeaths_5,totalDeaths_6,totalDeaths_7,totalDeaths_8,totalDeaths_9,totalDeaths_10,totalDeaths_11,totalDeaths_12,totalDeaths_13,totalDeaths_14,totalDeaths_15,totalDeaths_16,peakOcc
9,37,402433.572212469,431889.90981375,460790.622139611,518484.084989701,502022.89176082,557945.842286002,584637.697135408,460199.689020234,421838.971088367,387192.957759707,381662.050052989,334706.421131552,255030.137845212,178223.344801616,124992.625446825,143446.960194191,309897.558660118,315576.369604857,331255.918277992,332095.741677538,328113.872242675,369085.944634301,393993.838949219,343169.662909036,319013.481166863,303855.975290207,308544.468074538,282900.652194988,228589.39977699,166174.430027788,119174.186410524,139372.808932458,3260.12419305096,501.244133986496,405.839329364553,646.746000849659,868.213723503589,1037.7822496078,1160.19276259928,1075.20120644083,1052.44823391354,1194.54209167241,1422.8177210162,1750.68240449012,2039.46987829515,2299.71036263419,2665.39707368525,10823.8538525888,0.94827594712084,0.906119238113894,0.705229305647533,1.02708306941776,1.87773707082662,4.32158909076443,9.2820211541775,15.0807178820058,26.5573747799315,47.5939688832279,88.8255160113496,152.270475582883,233.573157445602,279.638164284258,352.19577930663,2111.00408340316,929.543493361881
9,38,400785.406956393,438932.000860493,476757.738360787,550741.701958499,531850.376363481,588854.102964184,614932.560394946,471677.309603202,432786.041096224,395682.010499574,388779.392782324,337746.270058996,253535.740787487,174217.884986673,120965.415078896,138800.03601024,303918.59461997,312945.028200292,330917.383978111,332819.161777229,328170.943717659,369050.694898344,393895.206141243,340671.017735598,317236.658136534,301602.608308524,305774.180061498,278972.549881395,223522.366698877,160591.938656096,114349.710008606,134058.352000741,3128.52575000526,488.188322216849,410.079294802519,693.628249880165,929.154664688942,1100.52425949554,1224.630342582,1105.69568528677,1086.67172304512,1231.04454958316,1461.97955812483,1778.65379393001,2031.8453633299,2248.09318305309,2583.19193398785,10485.6647214374,1.10751059431184,1.07365829378305,0.866892833432474,1.34075781354249,2.44557587870319,5.57666093551751,11.9222646305576,18.8734223275726,33.3804859789588,59.7434069013195,111.330315827799,188.971979948873,285.080357890521,341.218110752402,429.658272060339,2608.6104763112,839.401698143731
9,39,346191.470112937,382490.794380323,415810.446415454,484854.788602681,464057.693507587,513740.569898296,536665.248423652,410937.498724167,378157.48527671,345013.8405862,339739.388998928,293796.538396803,218096.956503387,148374.512907514,102142.809302679,115940.003098941,282676.226274871,299181.756538067,320056.676638662,332353.645456069,324953.307684726,365034.366191116,388888.795661102,328214.582952906,305930.09204972,287638.845944607,290028.074720376,259698.127262541,201477.462889367,141082.22861005,98692.6526206178,113531.19708389,2476.20008483134,385.965831504375,321.805403003121,544.199641522301,717.916097237754,856.588292837443,956.253658087883,860.972854417477,847.412237583786,953.13972221136,1132.4045185028,1368.24405905497,1542.15609675194,1682.06424715169,1908.36187344133,7635.95655700032,0.720526863917106,0.697965804352387,0.559498890148338,0.864752100373955,1.55374253871343,3.57078001029429,7.66043706442663,12.0905153581626,21.4143873945274,38.0471690514514,70.9423531142607,119.561732120503,177.926443945097,210.25841179014,261.983952673848,1578.46865938728,626.448260931353
9,40,374186.099972287,403192.624840022,430949.854490116,484327.815120105,466490.848410683,519556.240051959,545152.469168847,435203.654416051,399259.626735679,366674.342751227,362606.28587158,318596.108448709,242419.460730828,169659.003819577,118976.641265549,135636.876116457,300339.001351953,309709.117598274,327107.096780678,331731.756863599,326652.644342681,367645.063717695,392237.62985639,340670.626223778,316323.087349007,300139.023456257,304400.855908718,277641.051158187,221825.781819572,160238.978254096,114410.663709037,132474.091539209,3226.37627156471,493.264094102545,400.654745886232,643.123441616078,850.492755448056,1020.86101725491,1143.77326171019,1072.24293036804,1049.59877415641,1190.19158207866,1421.1626419619,1752.10041857048,2037.72258189729,2297.8065004671,2661.17725779804,10719.5879561691,0.951496122709564,0.904102283299973,0.705981527297318,1.03572499605061,1.86526319465072,4.3118983268875,9.28296304363131,15.2600152490397,26.8793464638887,48.1377650076281,90.1526776913136,154.928824638798,237.498019666535,286.652754858226,362.427672020257,2180.69739623857,825.054106258972
9,41,363811.39160093,401109.747065414,435836.004475301,507801.186983307,487917.997479894,541902.873724267,566463.399098016,443931.737038955,407078.933838702,371811.116460061,365853.462338103,317256.100042795,235436.557902798,161785.226797406,112281.938737594,127188.63106591,288118.243122406,302452.464823906,322452.174024779,331696.172119506,325676.397562239,366210.777857186,390431.763096878,337127.222598368,313096.374206999,296315.065829044,299887.883009215,271454.786089182,213071.774691248,151818.380989504,107513.992523232,123885.433344807,3201.37415532426,496.87834334677,414.278525098179,702.770587409588,928.539664417567,1107.5938610096,1235.39595284048,1131.42665656016,1108.06617546871,1249.60691965173,1484.88870721451,1804.89730958681,2043.24266423615,2259.66420475348,2587.81386520511,10350.9104673162,0.903631863743,0.87143728152013,0.698510557831024,1.08268986042147,1.94799656526289,4.47444692374565,9.5890900288565,15.3939820100413,27.1180837769914,48.2737881971828,89.8260518574148,152.107266454762,226.623188829069,266.244390745395,331.608999485131,1947.51655567114,1204.3450609526
9,42,342131.540334402,369819.343092899,394280.869358184,443628.276526243,427507.067222495,479317.230985618,504518.550929427,417795.725656025,383081.676961568,352385.588267102,349664.321060429,307842.236783758,232570.120235111,163971.074399309,115490.491717423,129587.143762643,286520.682907007,299915.746635386,317958.745135398,329582.378624196,323513.75108095,364573.269410457,388636.839991116,340190.330602822,314981.380308959,298300.509836266,302590.624641102,275103.450791743,216690.181340178,156700.749763835,111971.997077256,127246.308742663,2631.15129481551,403.300803781614,323.174548840075,513.366944902728,675.511515035074,818.765713184107,920.715918361925,883.445051552601,861.522353940058,975.676534071142,1167.94857127787,1444.25693234927,1672.79024623548,1899.75889976378,2204.29266445449,8733.39704537059,0.876621315776326,0.835084195414183,0.643447487784821,0.934043578565246,1.67435339099084,3.90939492278621,8.44832619635881,14.2188363700317,24.9578839012647,44.6495574028702,83.9421217989099,144.717226833801,220.93695394724,270.301023362025,342.752304594386,2029.4169464369,699.980907498767
9,43,359500.136463718,396308.639718212,431695.23867841,506277.770483729,491300.984927093,549264.335894434,575305.519420268,471486.138314489,432296.482292968,396285.207163697,390928.42290639,340498.669018111,252598.812100279,176155.841401275,123812.45021215,138977.610971993,286063.515185346,300629.878939792,320495.191232763,331610.391356252,325836.939728965,366825.158984897,391123.902804709,344517.393753723,319491.414379206,304268.856043879,309227.071041566,282832.996463095,224359.485719181,163081.107309533,117331.207617269,134555.813394027,1834.37082467431,289.541008034637,242.242503415058,414.645327522792,555.482571495798,663.244595151514,739.187366358272,695.728344181164,681.271559068555,773.496637250093,922.002710086017,1127.48698632681,1279.64055717842,1438.06964900916,1672.47160795193,6647.39893705905,0.709411621415418,0.695699039091723,0.559371539458924,0.874789146307173,1.59611903980425,3.67048081921084,7.86114863704322,12.9794959248522,22.880195310295,41.0553939441355,76.8951150440221,131.260230496201,196.823905828492,241.373216401047,308.26282132367,1838.33643157507,477.373881923862
9,44,351466.862816618,385160.27573962,416368.158856471,483883.813715406,471277.161594348,530090.154148757,557147.890734043,475412.184384171,435119.28563173,400473.249756105,396275.770209342,348344.607863773,261003.869543299,185831.553039538,132420.423495684,147904.097480849,284283.569050342,298814.037370498,317972.190309254,331217.924387724,325155.019535039,366467.335434496,390887.115790677,349723.41232469,323341.463998271,309095.179019206,314913.751138015,290559.5519156,232932.001008463,172573.455714199,125771.253757341,143496.260629381,2740.73495422336,431.177222971825,356.305772668792,598.176671876228,803.266531572142,965.222132079192,1079.24404700272,1044.50485348714,1019.11598493097,1162.36743729164,1389.64667207332,1719.57864063936,1981.63223288189,2273.85848141797,2680.92669270389,10607.5344771032,0.624426028229456,0.610370536575687,0.484902173734737,0.7440731719799,1.36086781065405,3.14904688370428,6.76529403962398,11.4856227349627,20.1692464866577,36.3376237361027,68.1413077758532,117.516252977357,178.27097717231,217.183517044922,278.832569056451,1643.18092524181,661.208882251989
9,45,325956.273791056,355547.219500426,377386.105314972,429307.626530518,418369.670144638,473486.67602714,499635.919015423,433106.173836437,396094.521609379,365107.210941293,362623.118571626,319787.764772427,239555.4659913,171217.165660195,121876.114063059,134432.782552366,275845.124515752,292390.986357261,308758.896805031,326063.20746325,320668.503333497,362347.676403476,386219.506940948,345521.592120085,318949.004239756,303423.187976125,308682.756563312,282284.820131194,221904.677795558,163022.051987499,117869.3762898,131878.762150882,2843.93401057218,450.095756169085,354.387776110278,555.241000721962,740.919069534532,905.865067261186,1019.66701832945,1003.25612680199,972.920808879825,1103.70668353262,1322.56125957131,1642.15633742548,1898.14942246965,2190.00084787613,2567.54606146327,10017.6222145691,1.06918083445816,1.05139409153675,0.796017067681947,1.13989416024174,2.07284218674477,4.88180650504138,10.5610771770449,18.2398674022283,31.8655248437055,57.1685534135483,107.987703357377,187.278910538945,286.14497050213,365.802757975144,472.065665539349,2765.98509891454,1021.99268544985
9,46,354662.819146689,380491.871680182,403267.488271165,450428.747604198,434411.026463772,486220.026706246,511664.049885829,419824.092051579,384765.06753784,353850.837022346,350766.52886071,308916.333571249,234326.092897816,165146.531928303,116201.584278429,131018.410931753,293487.153226125,304496.825900198,321199.908625396,330109.091669688,324511.872780121,365447.285695141,389681.310364591,340190.400275605,315014.027423257,298454.452160225,302709.524754729,275471.082727076,217973.660523739,157719.814123167,112641.389566101,128645.102616302,3289.89848969884,501.665937188027,397.358599069207,618.385331053852,816.897107416154,989.710646955627,1112.97709879065,1061.78698931443,1034.13671962502,1170.04110069407,1399.07412233762,1731.07199644417,2016.37601793164,2291.52758477578,2654.69402448638,10571.6215598343,0.649999104308328,0.615998690432734,0.469189764132142,0.667290293281616,1.20097090710679,2.80269763602871,6.05673581903222,10.1360963560564,17.7711273571916,31.7689472319013,59.7114610296124,103.041034912036,158.341610474449,195.05070840104,247.280794803245,1474.77886401418,764.212042309282
9,47,348053.686687873,392035.462515188,432609.250195694,519798.741788335,496032.574490818,545514.4761341,566992.666572315,418062.67625587,384779.412511868,349594.747112743,342366.116260323,292839.52913423,214125.323636751,143182.088460036,97565.4077270604,111088.075528045,278038.347621528,297270.513679791,319961.041713228,333501.96472482,325440.246137946,365115.775157557,388851.596314225,323998.267169029,302556.558822815,283978.771271563,285598.764142272,254183.99026015,195456.079036524,135165.131482803,93813.2053173043,108424.904701428,2777.51324560066,440.92674509748,376.97834421694,666.891591236263,880.868675323801,1041.03040817183,1155.87754735901,1003.04447370316,989.349420255831,1109.0159836515,1310.5805466468,1563.67812709031,1730.22752198624,1851.90171913754,2079.40813754028,8341.68263436004,0.917177485131401,0.904754683012846,0.743768730678299,1.20270273733598,2.16298607276366,4.92163978057063,10.4984959637641,15.9569115788991,28.2981890010501,50.0498047107817,92.4138018027378,153.508856277416,223.3802981097,250.456331063963,305.700913296318,1809.18825779221,854.06473957494
9,48,368350.477737894,407188.706028793,442786.707267989,517994.26775216,497412.253407706,549968.621481078,573810.747153981,438770.344913315,403117.05700127,367955.891444101,361568.981525213,312809.62993448,232473.504312538,158670.536082584,109589.249452517,124815.629471978,290485.587154622,304857.71527863,324602.537692125,333053.438489953,326532.495590049,366838.698298018,391172.541657567,334257.033175516,311494.714986993,294398.798670626,297518.168511607,268513.163603293,210730.411828963,149093.772532788,105044.877202269,121628.604121749,3284.95422569474,514.361990978786,430.284019206402,730.459851986133,971.082501783517,1153.71146965965,1285.16743999045,1155.28871217821,1135.88937582929,1280.76240760164,1519.75779654996,1839.09017422541,2077.38223960912,2276.7158504709,2594.05932704868,10424.0650600038,0.590122025484043,0.574201925662039,0.461823009290665,0.716574975595958,1.29715320612805,2.96707008021705,6.34979062442459,10.0015698728454,17.6835565711456,31.4642673115677,58.3786677201545,98.34521601533,146.045371908393,167.623885892159,207.144093821889,1224.01597207188,1076.03022177153
9,49,412451.592605794,441947.889533078,470472.914355283,525710.285142332,515386.537743727,579804.66507256,610611.621208298,522327.139503424,476243.231050891,439928.112699987,434902.320121979,386140.047716876,297541.735555629,216546.143801826,156887.104153503,179412.849258724,312530.185038343,316734.038881327,331449.056449504,331506.748553537,328588.87686944,370244.991154404,395409.219734325,356233.354822839,328334.787284881,316632.609989752,323841.985859776,304418.697126277,255149.413500979,195684.229677251,146166.405531329,172099.029082917,2739.95941212516,426.203851727755,344.915562361967,548.579292002018,742.296394775373,890.170421805952,996.0890280517,967.923718177815,939.288321446834,1077.80481528987,1289.01211170157,1617.51376281815,1932.40565072428,2282.49168327224,2747.63777944297,11196.0775428429,0.804325695903351,0.777394005841957,0.604821044580328,0.879390584136897,1.62054036883664,3.74150594268232,8.04317068220211,13.7129325546483,23.9524339637743,43.4242163570289,81.5301172716923,142.671270855735,224.475492097188,283.03487447707,370.234659476871,2219.4420266083,1032.21134201084
9,50,368543.865176616,393756.618224648,416581.289117847,463035.91594972,450938.304137906,507500.830470929,534900.699174135,455523.288942222,416344.594173696,384569.505639301,381725.446277918,338687.019054711,259254.066575262,186676.922105839,133590.03847308,150509.233388977,300022.570829194,308684.386024313,323847.268801925,330081.83467162,326041.600946202,367690.474557829,392256.990264917,349797.104746525,322816.279055163,308613.984789574,314562.286638958,290668.298400394,235291.941271019,175223.122853251,127867.681295949,146715.501864356,2654.37959109586,412.263383150674,325.576701657814,503.554415988144,673.528480660937,815.184754419462,915.212686305844,891.414702271781,865.179775323215,987.055365657495,1182.78952147491,1479.09442607553,1748.32927483519,2036.63369786277,2409.02320973158,9623.03814701781,0.799027051819417,0.771415737929835,0.585571031553566,0.827412975827489,1.50771857982928,3.51529754182745,7.58467402666183,12.9655985390659,22.6607644266845,40.8675995393429,77.0470142750694,134.478569517187,209.869855291133,266.564511548916,345.468780224118,2072.920049669,701.846488138106
9,51,344009.760839633,374123.136811888,399177.34614982,455264.466915287,443621.862624325,501652.470576645,528891.216115565,458844.332113823,418707.122137417,385537.804377117,381954.13102156,336456.448599509,252106.884462024,180138.045922374,128357.233872619,142670.811120583,282740.072732331,296859.739554039,314056.664727659,327651.732185017,322769.76999984,364509.749535754,388658.008783066,349187.350320373,321377.710498455,306713.188049669,312351.65500037,287340.260588516,228541.25895048,169085.511810015,122890.311799312,139126.176203345,2474.11948719919,386.246076241916,308.65563481039,495.201943513374,659.170986620846,800.721843431651,898.873245071509,880.81749866053,852.096329794585,967.522079661476,1157.14101465007,1438.30296829722,1668.63785431159,1930.61753113012,2270.85123521166,8947.32086749036,0.836750939636747,0.81151192642776,0.62350723012073,0.914029365818413,1.65732013204147,3.87695679164042,8.36235354793677,14.3768738502727,25.0328356576309,44.8962563278047,84.2898437210201,146.055299894042,222.961114450162,276.433598821941,353.250548748457,2037.69100369086,891.196906703457
9,52,392933.911742635,423737.841825871,452224.588756184,511114.917814934,500506.095234718,564008.921177939,594042.521248643,513018.579776243,467558.503823643,431407.688690258,426426.807084796,377359.268247759,287574.692667519,208136.910458209,150093.924498321,170102.099287855,303499.271180503,311176.822891131,327046.038753802,331169.269930315,327517.328293934,369156.818757958,394115.311955479,355734.434671009,327235.092969021,314978.336673488,321878.661702268,301204.619731418,249067.122626136,189450.010140934,140582.420291324,163729.625543493,3394.76716603549,528.519200541974,428.038129311675,688.696461362009,928.525247968272,1116.17229709916,1249.03816746448,1215.82762394276,1177.2903628377,1346.58029980854,1609.1414964594,2012.72256589506,2381.28841300404,2797.16497350733,3345.55174320817,13496.2420389219,0.955609703072372,0.924557942429207,0.719834913995345,1.05861785248017,1.94405690174824,4.50012821604032,9.67642087446854,16.5315089087947,28.8243551865983,52.1191983119072,98.0085772728784,171.16160817406,267.29871555755,342.837500642801,448.677075236545,2682.05206489089,1411.78609306665
9,53,320576.770260224,354734.418926116,385355.112047774,451751.815290665,434156.518170664,486181.229988327,510203.992970405,421338.122108306,386342.173995293,353765.297134712,349816.811798028,304492.556043303,224307.766991893,155750.409603494,108837.583212074,121130.721176059,268819.27479378,287588.079290525,309205.144800327,328829.946986128,321231.166707715,361826.135632554,385309.537482,337135.003811178,312050.825076066,294691.547593651,298383.152491944,269224.455016443,207822.118841004,148375.196044755,105293.665444614,118783.24041392,2959.17933265892,460.446136472213,381.004419611335,645.641127210028,848.214391630275,1022.89719424189,1146.08007271069,1087.60602812361,1062.08365213351,1198.15564205943,1429.37714582885,1745.83594063557,1967.05206351455,2195.76620580503,2526.97992272931,9921.25459137306,0.81387502056175,0.786770680572704,0.626069586593041,0.969612147354188,1.73505930332365,4.02978590098207,8.67543945303224,14.435886471303,25.3621659943917,45.1687892084929,84.4241607937014,143.615788593889,212.800600920499,251.611737439256,315.01023409892,1826.18018145203,974.524083283498
9,54,289215.884483046,325875.27574194,357335.288532735,431751.206016747,415244.127721328,465214.319043823,487425.566016893,400742.030884316,368515.488810502,336252.442628225,332225.623419736,285985.993408431,205774.484243356,140571.092681326,97302.5854988622,107066.287610278,249081.093770706,272650.177666718,295703.656355577,325759.788808989,316874.048309232,356857.762942454,379187.4929515,328064.809936522,304397.472939403,285607.75740323,288306.185074493,256401.141881281,192386.257363429,134681.984434002,94490.3586279686,105219.665748135,2330.62499469797,375.055438524344,312.414335671502,543.21871304245,717.538253237887,866.349588535743,969.057640135187,911.30942573074,893.256794117666,1002.98483319541,1194.58400404729,1438.41844680054,1575.77447569299,1724.66976857367,1962.69663604566,7607.04659998103,0.995040937392402,0.994654378615391,0.796711656114437,1.26595155439217,2.27803368644877,5.29713530490469,11.3838684882068,18.7650383390307,33.0846665186296,58.629563692582,109.240328460028,183.13877715945,263.686736583468,303.317072527901,374.899970740263,2146.32344371668,610.30963997337
9,55,370889.630900418,403083.245349994,433753.161839041,495382.890760737,479642.309214785,536550.578020964,563188.914562781,464136.246174173,425041.544204861,390570.54712332,386038.181477841,338963.974122727,255553.683003337,180167.344622139,127307.656394466,143831.917320502,295270.987178632,306382.835273018,324478.010647578,331671.322278949,326404.807292177,367632.594721264,392177.680217775,346451.904363554,320839.011424475,305883.503090997,311097.031865673,285769.966661673,229117.41566181,167849.285267813,121218.375358969,139688.243106611,3346.24313587576,519.307089221326,426.625182522017,703.267425638152,936.869300654589,1122.34407628649,1254.69488066517,1192.95006843475,1165.26631036096,1325.65361948992,1582.71504681841,1953.8791964774,2258.45550024286,2567.88921540577,3000.61631910392,11994.9170514273,0.752522430744618,0.725687596415837,0.573096956352173,0.863521839380169,1.56670861399306,3.61465348269404,7.76480407522647,12.9517406290019,22.7743895422736,40.941510716685,76.7846290922852,132.246319536882,201.74916591557,248.1425738466,317.605499700464,1905.67769037493,829.950979809159
9,56,343120.050511991,376408.367562556,406466.994707986,472192.389669355,458346.810604423,515358.273884116,541699.104371801,460787.404806428,421588.420813948,387575.302589753,383486.069140828,336450.511073752,250950.206060422,177711.717626947,126020.670125944,140516.937997818,280597.037675009,296072.283670713,315512.443908178,330365.270194674,324069.002504623,365315.297695389,389495.74436879,347582.387039865,321004.398240496,305985.081028534,311331.979070256,285689.075130551,226611.931582142,166390.812514095,120416.585201489,136818.420452275,2544.3837262366,399.114921602991,328.215681091988,548.313356846873,731.590027980288,880.883327101849,985.872566666289,952.433990986215,927.750503475391,1054.90000285507,1260.47605630437,1556.43026890386,1785.2399849885,2037.55706131727,2386.57339982671,9418.83653613328,0.79252876763211,0.772430465500479,0.610740847820669,0.932645337753488,1.69508586886115,3.93094799524965,8.45444620817803,14.3326817925592,25.1379930171853,45.1777521041854,84.8905568157951,146.278473203669,221.43701600718,274.662988935157,352.705137089663,2087.57627386557,647.907059608045
9,57,350031.539616178,384875.418297775,415474.877469008,482556.713756128,467983.469010512,524725.212771987,550741.445621661,458934.881515736,420247.524226646,385579.584159682,380852.435284012,332782.358717479,247306.700755091,173494.11352656,122253.282203126,136629.396654962,283320.82055364,298592.708983986,317427.922872276,330530.680756614,324598.36743694,365692.885894689,389825.828118135,344898.393329008,319228.080700565,303805.916725048,308769.383617455,282250.812631591,222978.532172181,162311.058327218,116770.444205936,132973.698409433,3278.61940469624,517.833224744396,424.694642817619,707.157702619842,944.592656109857,1134.8457535758,1268.54497280607,1209.64090120588,1180.33883643026,1339.09375732874,1597.13346534089,1961.26304769476,2236.51907347238,2526.17397871416,2938.35425002771,11611.730337596,0.634545583244549,0.622717368337856,0.490978011921932,0.74711038307151,1.35940936370511,3.14547766922322,6.75676980484025,11.303904293891,19.8578866841815,35.6015135232172,66.7373333589556,114.348251386501,172.079088211467,210.921761847974,268.593716282448,1584.72836937026,907.244749482473
9,58,359785.276166086,397990.147032026,433541.35018639,510736.801389203,495432.874365493,554533.85756682,581100.419316184,483816.833856255,442696.790863334,405990.926307664,400320.132393356,349241.497413247,258937.949696315,181714.613864349,128323.159287472,143928.892453383,284480.480971692,299608.244765088,319765.662080051,331860.915156241,325690.097655159,366684.456138453,391101.67835408,347978.624696827,321791.475913239,307171.827922722,312516.616773048,287249.466109689,228924.876363424,167855.08971171,121469.755473874,139306.386636058,2725.23115387515,429.121154723726,359.848130324726,619.046224448325,827.81956020541,988.964098439232,1102.70988856214,1046.78974019296,1021.72772613828,1160.7825778816,1383.26830067093,1697.49381209781,1932.63174600342,2186.69244148899,2554.42197469087,10148.8410235625,0.675843962917313,0.661281974340383,0.533134809902715,0.838397044565435,1.52697357857479,3.51288421304269,7.52669742956916,12.5350289234148,22.026329415269,39.5469720669523,74.071651693107,126.841711860201,190.56684239309,234.420091299622,300.227763359915,1777.42575030728,1089.60848730399
9,59,363730.233933942,390911.650526093,415404.341656648,465376.744990601,449111.698526078,501084.23155819,526301.275426187,422637.584325721,387677.580356387,355951.144170086,352234.19528188,309029.163007566,234090.034231808,163545.97944089,114434.140564732,129750.26869822,297199.791637267,307451.378436728,323909.554519306,330769.728660574,325706.386123723,366586.203076842,390852.308445368,338221.842963648,313728.640653787,296992.826910208,300972.203837301,273247.796886072,216329.997718266,155496.039710705,110569.226304514,127116.124544855,3336.94645205755,514.431065071375,409.635650658052,641.145889986446,850.955117557894,1026.12357186507,1151.15024013407,1081.30651290118,1055.88639209104,1194.10767290265,1425.93177718115,1754.97738509368,2035.03819654433,2292.34501895052,2643.67106095024,10587.8816153188,1.16927393309331,1.12045415947788,0.857696950739565,1.22649252543468,2.21784786058385,5.1521442029927,11.1087139652463,18.3074434858812,32.1898721189502,57.5486797930904,108.188677168245,185.945248731931,285.218454317119,354.907317827855,450.865138775462,2728.12944667052,756.018368034396
9,60,350703.6050319,386708.27081325,418999.919387619,490101.756016105,476559.960077525,534539.592061699,560805.252727797,469243.687704597,429657.990883384,394399.693992339,389522.760641594,340203.845787736,252474.404012932,177405.890008684,125285.946165705,140005.654762544,282513.974744441,298166.704881825,317424.123201228,330773.32852706,324997.290078052,366087.786415352,390288.221642026,346363.02534599,320455.735631305,305483.748461739,310721.75015604,284743.568945096,225718.90943511,165010.583791356,119150.847575923,135901.667468305,2709.57755248747,430.045682744542,355.198944076657,598.109415442896,802.200408024017,962.381191748058,1074.61368528535,1025.39449583336,1000.77545611274,1136.73423493944,1356.4933376305,1665.67353547506,1897.24164851148,2150.45195991241,2510.97243767019,9936.66067313087,0.947012513483628,0.933939024223728,0.741455077933223,1.14060875545162,2.08369316098637,4.81422286851825,10.3298608944886,17.2906700924933,30.3738117605246,54.5058926622402,102.107736871471,174.87987910744,262.586305349276,320.934051674901,409.391924670739,2403.50140120347,954.217058381353
9,61,309232.186820028,340720.69881651,362669.863080766,419635.302370013,408861.136501605,463345.80320435,488659.704852077,423524.502860403,387410.310087142,355982.977810361,353162.595376051,309106.571437209,227483.849259899,160643.062916018,113422.392438481,124100.009587863,264425.622269611,283697.323124422,300451.932239772,323055.738612672,317219.535867859,358772.706070887,382067.818688032,341281.75956883,314977.955835298,298433.091571233,303069.081793976,274742.204085462,211727.991772809,153470.61379468,109964.188673106,121912.600945905,2717.5966175315,433.853041945841,341.661592240564,543.741929676193,725.001717872497,888.547544600705,999.955200789837,981.256217449792,951.094758227952,1073.50382637376,1284.34864981984,1581.21918322388,1793.95744891011,2044.22104724556,2372.63245124847,9166.72614705316,1.08980633395448,1.08050396566855,0.818356365276247,1.19062717308345,2.16308387162312,5.10469828408879,11.0376370755026,19.0003573605228,33.1536074828623,59.1143259610981,111.092068104394,190.678004462265,284.747970544647,349.705569213549,441.781301095709,2503.02544692317,1109.39240956772
9,62,341221.612091841,372091.674530492,400095.071883409,461832.377516445,451368.636088484,510896.223768768,538312.705136133,469801.945154472,429050.429251595,395061.663071957,391256.962693211,344122.190656752,256835.943679795,183354.021875014,130756.086762991,145055.814523889,280180.847734591,294760.548801278,313107.876262733,328046.546910783,322995.626606427,364802.215122112,388950.355849797,350133.424054696,322317.665268626,307936.093791103,313770.360616941,289073.881550687,230298.150542076,170738.17492119,124408.35250069,140915.529727464,3201.93470138013,501.769032618571,407.854728137073,673.744305138314,901.934255155413,1091.91656586274,1223.16365413579,1200.07114687357,1163.85524285114,1324.64487559833,1584.10227957822,1965.0698108281,2267.38879759908,2618.62298374351,3088.07216193445,12155.279658411,0.748822261950835,0.728940825764425,0.569535040221783,0.859535725728787,1.5673952676821,3.65479355048365,7.86766281176661,13.546768789756,23.655736880832,42.5575948366498,80.0423005283423,138.623873798797,211.180703571587,266.484260926945,344.345592914398,2023.45317575536,886.919678877328
9,63,313004.823039933,350616.938129139,384901.281548945,461258.42928851,444702.187257813,497684.65185037,521271.14377504,430355.348086589,395411.821973732,361820.339695841,357531.015786032,309788.615077764,226039.043191991,156126.75771712,108965.322058926,120807.237197324,262424.054482762,283558.92406527,306524.016731444,329685.480753862,321482.914864455,361991.343470147,385313.279568842,337126.61435423,312808.765381913,295592.452833142,299366.438785241,269815.215443915,207423.078911564,147728.463131817,104874.441556705,118078.082226969,2660.41926971488,424.702933223615,357.710253797497,625.830693968579,830.050270444528,996.17213380384,1112.34706467126,1050.47724659299,1030.51451931678,1164.53027801816,1388.65207291667,1685.39315744302,1874.23100289189,2076.7576447415,2390.41817127722,9353.19211697135,0.617704753482228,0.612703368371869,0.496153743872896,0.7933696153867,1.43341336587023,3.31384689460216,7.11156030175053,11.7810797117699,20.8072660637646,37.1595805232569,69.6392531765957,117.950104583999,173.226982289443,209.195609590443,264.823313365218,1562.48380061891,702.299609999762
